,house-types,location,bedrooms,bathrooms,toilets,price,rent / sale
2308,BLOCKS OF,Ajah,3,3,3,"30,000,000",SALE
2309,SEMI DETACHED,Lekki,4,4,5,"55,000,000",SALE
2310,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
2311,DETACHED DUPLEX,AjahAjah,4,5,5,"60,000,000",SALE
2312,BLOCKS OF,Lekki,3,3,4,"35,000,000",SALE
2313,DETACHED DUPLEX,Lekki,5,6,6,"260,000,000",SALE
2314,HOUSE FOR,Ikoyi,4,4,5,"140,000,000",SALE
2315,DETACHED DUPLEX,Lekki,5,5,6,"320,000,000",SALE
2316,DETACHED DUPLEX,Lekki,5,5,5,"78,000,000",SALE
2317,BLOCKS OF,Ikoyi,3,4,4,"160,000,000",SALE
2318,DETACHED DUPLEX,Lekki,5,5,6,"180,000,000",SALE
2319,DETACHED DUPLEX,Ikoyi,5,6,6,"600,000,000",SALE
2320,FLAT ,Yaba,3,3,4,"45,000,000",SALE
2321,TERRACED DUPLEX,Island,4,5,5,"300,000,000",SALE
2322,DETACHED DUPLEX,Lekki,5,5,6,"135,000,000",SALE
2323,DETACHED DUPLEX,Ajah,5,5,6,"80,000,000",SALE
2324,TERRACED DUPLEX,Isolo,4,4,5,"26,000,000",SALE
2325,BLOCKS OF,Igando,3,3,3,"23,000,000",SALE
2326,TERRACED DUPLEX,Lekki,2,2,3,"35,000,000",SALE
2327,BLOCKS OF,Isolo,3,3,3,"50,000,000",SALE
2328,DETACHED DUPLEX,Lekki,5,6,6,"255,000,000",SALE
2329,DETACHED DUPLEX,Ajah,5,5,6,"70,000,000",SALE
2330,SEMI DETACHED,Ikoyi,5,5,6,"499,000,000",SALE
2331,MINI FLAT,Lekki,1,1,2,"25,000,000",SALE
2332,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
2333,DETACHED DUPLEX,Lekki,5,6,6,"73,000,000",SALE
2334,DETACHED DUPLEX,Ajah,5,5,6,"52,000,000",SALE
2335,DETACHED DUPLEX,Lekki,5,5,5,"120,000,000",SALE
2336,DETACHED DUPLEX,Lekki,5,5,6,"63,000,000",SALE
2337,TERRACED BUNGALOW,Ikoyi,5,5,6,"230,000,000",SALE
2338,BLOCKS OF,Owode,2,2,3,"8,500,000",SALE
2339,SEMI DETACHED,Lekki,4,4,5,"45,000,000",SALE
2340,TERRACED DUPLEX,Lekki,3,3,4,"65,000,000",SALE
2341,DETACHED DUPLEX,Ikoyi,5,5,6,"230,000,000",SALE
2342,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
2343,HOUSE FOR,Ikoyi,5,baths,Toilets,"250,000,000",SALE
2344,DETACHED DUPLEX,Lekki,5,5,5,"72,000,000",SALE
2345,DETACHED DUPLEX,Lekki,5,5,5,"65,000,000",SALE
2346,TERRACED DUPLEX,Lekki,4,4,4,"45,000,000",SALE
2347,DETACHED DUPLEX,Lekki,4,4,4,"70,000,000",SALE
2348,DETACHED DUPLEX,Island,5,5,7,"750,000,000",SALE
2349,DETACHED DUPLEX,Ikoyi,5,6,6,"600,000,000",SALE
2350,HOUSE FOR,Ikoyi,5,5,6,"300,000,000",SALE
2351,DETACHED DUPLEX,Lekki,5,6,6,"75,000,000",SALE
2352,TERRACED DUPLEX,Lekki,4,4,5,"78,000,000",SALE
2353,TERRACED DUPLEX,Ikoyi,4,4,5,"280,000,000",SALE
2354,DETACHED DUPLEX,Lekki,4,4,5,"90,000,000",SALE
2355,TERRACED DUPLEX,Lekki,4,4,5,"65,000,000",SALE
2356,TERRACED DUPLEX,Lekki,4,4,5,"75,000,000",SALE
2357,DETACHED DUPLEX,Lekki,5,5,5,"380,000,000",SALE
2358,DETACHED DUPLEX,Ajah,4,4,5,"60,000,000",SALE
2359,DETACHED DUPLEX,Ajah,5,5,5,"75,000,000",SALE
2360,SEMI DETACHED,Lekki,5,5,5,"200,000,000",SALE
2361,DETACHED DUPLEX,Lekki,5,6,6,"75,000,000",SALE
2362,DETACHED DUPLEX,Ajah,5,6,6,"72,000,000",SALE
2363,SEMI DETACHED,gateLekki,4,5,6,"46,000,000",SALE
2364,MINI FLAT,Lekki,1,2,2,"20,000,000",SALE
2365,HOUSE FOR,Lekki,5,6,6,"75,000,000",SALE
2366,SEMI DETACHED,Lekki,4,4,5,"57,000,000",SALE
2367,DETACHED DUPLEX,Lekki,5,5,6,"85,000,000",SALE
2368,DETACHED DUPLEX,Lekki,5,5,6,"80,000,000",SALE
2369,TERRACED DUPLEX,Lekki,4,5,5,"61,000,000",SALE
2370,DETACHED DUPLEX,Lekki,5,5,7,"125,000,000",SALE
2371,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
2372,DETACHED DUPLEX,Lekki,5,5,5,"4,500,000",SALE
2373,DETACHED DUPLEX,-Ajah,4,5,0,"60,000,000",SALE
2374,SEMI DETACHED,Lekki,4,4,4,"65,000,000",SALE
2375,TERRACED DUPLEX,Lekki,4,4,4,"3,000,000",SALE
2376,DETACHED DUPLEX,Lekki,4,4,5,"90,000,000",SALE
2377,DETACHED DUPLEX,Lekki,5,5,5,"260,000,000",SALE
2378,DETACHED DUPLEX,Ikoyi,5,5,6,"300,000,000",SALE
2379,DETACHED DUPLEX,Ikoyi,5,5,6,"375,000,000",SALE
2380,BLOCKS OF,Lekki,3,3,4,"30,000,000",SALE
2381,DETACHED DUPLEX,Lekki,5,5,5,"95,000,000",SALE
2382,DETACHED DUPLEX,Lekki,5,6,6,"140,000,000",SALE
2383,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
2384,DETACHED DUPLEX,Lekki,5,5,5,"67,000,000",SALE
2385,SEMI DETACHED,Lekki,4,4,4,"75,000,000",SALE
2386,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
2387,DETACHED DUPLEX,Lekki,4,4,5,"57,000,000",SALE
2388,DETACHED DUPLEX,Lekki,4,4,4,"68,000,000",SALE
2389,DETACHED BUNGALOW,Ikoyi,5,5,5,"350,000,000",SALE
2390,SEMI DETACHED,Lekki,4,4,4,"48,000,000",SALE
2391,DETACHED DUPLEX,Lekki,5,5,5,"135,000,000",SALE
2392,SEMI DETACHED,Lekki,4,4,4,"59,000,000",SALE
2393,DETACHED DUPLEX,Ajah,5,5,5,"95,000,000",SALE
2394,HOUSE FOR,Lekki,5,6,7,"88,000,000",SALE
2395,SEMI DETACHED,Lekki,4,4,4,"80,000,000",SALE
2396,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
2397,DETACHED DUPLEX,Lekki,5,5,6,"72,000,000",SALE
2398,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
2399,TERRACED DUPLEX,Lekki,4,4,5,"66,000,000",SALE
2400,BLOCKS OF,Ejigbo,3,3,3,"30,000,000",SALE
2401,DETACHED DUPLEX,Lekki,5,5,6,"105,000,000",SALE
2402,TERRACED DUPLEX,Ikeja,5,5,6,"85,000,000",SALE
2403,DETACHED DUPLEX,Lekki,5,5,6,"160,000,000",SALE
2404,DETACHED DUPLEX,Lekki,4,4,5,"80,000,000",SALE
2405,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
2406,TERRACED DUPLEX,Lekki,4,5,5,"75,000,000",SALE
2407,DETACHED DUPLEX,Lekki,4,4,5,"65,000,000",SALE
2408,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
2409,SEMI DETACHED,Ikoyi,4,4,5,"200,000,000",SALE
2410,DETACHED DUPLEX,Lekki,4,5,5,"53,000,000",SALE
2411,DETACHED DUPLEX,Lekki,5,5,6,"180,000,000",SALE
2412,DETACHED DUPLEX,Lekki,5,5,6,"94,000,000",SALE
2413,DETACHED DUPLEX,Lekki,5,6,6,"270,000,000",SALE
2414,SEMI DETACHED,Lekki,5,5,5,"90,000,000",SALE
2415,SEMI DETACHED,Lekki,4,5,5,"70,000,000",SALE
2416,DETACHED DUPLEX,Lekki,5,6,6,"90,000,000",SALE
2417,BLOCKS OF,Ikoyi,3,4,4,"170,000,000",SALE
2418,DETACHED DUPLEX,Lekki,4,4,4,"55,000,000",SALE
2419,DETACHED DUPLEX,Lekki,4,4,5,"55,000,000",SALE
2420,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
2421,DETACHED DUPLEX,Lekki,5,6,6,"130,000,000",SALE
2422,MASSIONETTE HOUSE,Ikoyi,4,4,5,"450,000,000",SALE
2423,DETACHED DUPLEX,Ajah,5,5,6,"75,000,000",SALE
2424,SEMI DETACHED,Lekki,4,5,5,"63,000,000",SALE
2425,DETACHED DUPLEX,Ikeja,5,5,6,"220,000,000",SALE
2426,DETACHED DUPLEX,Lekki,5,6,6,"120,000,000",SALE
2427,DETACHED DUPLEX,Ajah,4,4,5,"50,000,000",SALE
2428,DETACHED DUPLEX,Lekki,4,5,5,"210,000,000",SALE
2429,TERRACED DUPLEX,Island,4,4,4,"125,000,000",SALE
2430,HOUSE FOR,Camp,4,4,5,"100,000",SHORTLET
2431,SEMI DETACHED,Lekki,4,5,6,"65,000,000",SALE
2432,SEMI DETACHED,Lekki,4,4,4,"52,000,000",SALE
2433,TERRACED DUPLEX,Lekki,2,2,3,"35,000,000",SALE
2434,BLOCKS OF,Ejigbo,6,6,7,"65,000,000",SALE
2435,DETACHED DUPLEX,Lekki,4,4,5,"120,000,000",SALE
2436,DETACHED DUPLEX,OrchidLekki,4,4,4,"75,000,000",SALE
2437,BLOCKS OF,Ikoyi,3,3,4,"130,000,000",SALE
2438,TERRACED DUPLEX,Lekki,2,2,3,"35,000,000",SALE
2439,SEMI DETACHED,Lekki,4,4,4,"170,000,000",SALE
2440,SEMI DETACHED,Lekki,4,4,4,"68,000,000",SALE
2441,DETACHED DUPLEX,Lekki,5,5,6,"260,000,000",SALE
2442,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
2443,SEMI DETACHED,Lekki,4,4,4,"55,000,000",SALE
2444,SEMI DETACHED,Lekki,4,4,4,"80,000,000",SALE
2445,DETACHED DUPLEX,Lekki,4,4,4,"65,000,000",SALE
2446,DETACHED DUPLEX,Ikoyi,6,6,7,"1,500,000,000",SALE
2447,DETACHED DUPLEX,Lekki,4,4,5,"55,000,000",SALE
2448,DETACHED DUPLEX,Ikoyi,4,4,5,"550,000,000",SALE
2449,DETACHED DUPLEX,Lekki,5,6,6,"320,000,000",SALE
2450,MASSIONETTE HOUSE,Island,3,3,4,"65,000,000",SALE
2451,DETACHED DUPLEX,Ikoyi,4,4,6,"600,000,000",SALE
2452,FOR RENT,2,beds,baths,3,"6,500,000",RENT
2453,SEMI DETACHED,Ikoyi,5,5,6,"250,000,000",SALE
2454,SEMI DETACHED,Lekki,4,4,4,"65,000,000",SALE
2455,DETACHED DUPLEX,Lekki,5,6,6,"75,000,000",SALE
2456,DETACHED DUPLEX,Lekki,4,4,4,"75,000,000",SALE
2457,SEMI DETACHED,Lekki,4,5,5,"59,000,000",SALE
2458,DETACHED DUPLEX,Lekki,5,7,7,"200,000,000",SALE
2459,HOUSE FOR,Lekki,4,4,5,"130,000,000",SALE
2460,DETACHED DUPLEX,Lekki,5,5,6,"260,000,000",SALE
2461,DETACHED DUPLEX,Ikoyi,7,7,8,"1,000,000,000",SALE
2462,HOUSE FOR,Lekki,4,4,4,"65,000,000",SALE
2463,DETACHED DUPLEX,Lekki,4,4,4,"55,000,000",SALE
2464,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
2465,HOUSE FOR,Island,beds,baths,Toilets,"450,000,000",SALE
2466,DETACHED DUPLEX,Lekki,5,5,5,"95,000,000",SALE
2467,SEMI DETACHED,Lekki,4,4,4,"65,000,000",SALE
2468,DETACHED DUPLEX,Lekki,5,6,6,"150,000,000",SALE
2469,DETACHED DUPLEX,Ikoyi,5,5,6,"1,300,000,000",SALE
2470,DETACHED DUPLEX,Isolo,7,7,8,"150,000,000",SALE
2471,SEMI DETACHED,Lekki,4,5,5,"4,000,000",SALE
2472,SEMI DETACHED,Ikoyi,5,5,6,"500,000,000",SALE
2473,DETACHED DUPLEX,ChevronLekki,5,5,6,"105,000,000",SALE
2474,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
2475,DETACHED DUPLEX,Lekki,5,5,6,"140,000,000",SALE
2476,DETACHED DUPLEX,Lekki,5,5,6,"130,000,000",SALE
2477,SEMI DETACHED,AjahAjah,4,4,5,"38,000,000",SALE
2478,SEMI DETACHED,Ajah-Lekki.Ajah,4,4,5,"45,000,000",SALE
2479,DETACHED DUPLEX,Lekki,5,6,6,"80,000,000",SALE
2480,TERRACED DUPLEX,Lekki,4,4,4,"40,000,000",SALE
2481,DETACHED DUPLEX,Ikoyi,4,6,6,"250,000,000",SALE
2482,SEMI DETACHED,Lekki,4,4,5,"50,000,000",SALE
2483,DETACHED DUPLEX,Lekki,4,5,5,"75,000,000",SALE
2484,DETACHED DUPLEX,Lekki,5,5,6,"75,000,000",SALE
2485,DETACHED DUPLEX,Ikoyi,3,3,4,"160,000,000",SALE
2486,TERRACED DUPLEX,Surulere,4,5,5,"67,000,000",SALE
2487,DETACHED DUPLEX,Lekki,5,5,6,"72,000,000",SALE
2488,DETACHED DUPLEX,...Ajah,4,4,5,"55,000,000",SALE
2489,SEMI DETACHED,Lekki,4,5,5,"45,000,000",SALE
2490,HOUSE FOR,Lekki,4,4,5,"65,000,000",SALE
2491,DETACHED DUPLEX,Lekki,5,6,6,"50,000,000",SALE
2492,DETACHED DUPLEX,Lekki,4,4,5,"160,000,000",SALE
2493,TERRACED DUPLEX,Lekki,4,4,5,"120,000,000",SALE
2494,DETACHED DUPLEX,Lekki,5,5,6,"350,000,000",SALE
2495,SEMI DETACHED,Lekki,4,4,5,"72,000,000",SALE
2496,FOR RENT,2,beds,baths,3,"6,500,000",RENT
2497,TERRACED DUPLEX,Lekki,4,4,4,"40,000,000",SALE
2498,DETACHED DUPLEX,Lekki,5,6,6,"85,000,000",SALE
2499,SEMI DETACHED,Lekki,4,4,4,"60,000,000",SALE
2500,SEMI DETACHED,Lekki,4,4,4,"50,000,000",SALE
2501,DETACHED DUPLEX,Lekki,5,5,5,"80,000,000",SALE
2502,DETACHED DUPLEX,Lekki,5,5,6,"87,000,000",SALE
2503,SEMI DETACHED,Lekki,5,5,5,"250,000,000",SALE
2504,DETACHED DUPLEX,Island,3,3,4,"300,000,000",SALE
2505,DETACHED DUPLEX,Lekki,5,5,6,"120,000,000",SALE
2506,BLOCKS OF,Alimosho,3,3,3,"25,000,000",SALE
2507,DETACHED DUPLEX,Lekki,3,3,3,"25,000,000",SALE
2508,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
2509,SEMI DETACHED,Lekki,4,5,5,"50,000,000",SALE
2510,DETACHED DUPLEX,Lekki,5,6,6,"120,000,000",SALE
2511,DETACHED DUPLEX,Sangotedo,4,4,5,"45,000,000",SALE
2512,SEMI DETACHED,Ajah,4,5,5,"45,000,000",SALE
2513,SEMI DETACHED,Sangotedo,4,4,5,"40,000,000",SALE
2514,DETACHED DUPLEX,Lekki,5,5,6,"85,000,000",SALE
2515,BLOCKS OF,Ikorodu,5,5,5,"29,000,000",SALE
2516,SALE,Okota,beds,baths,Toilets,"45,000,000",SALE
2517,BLOCKS OF,Shomolu,2,2,3,"25,000,000",SALE
2518,FOR RENT,2,beds,baths,3,"6,500,000",RENT
2519,HOUSE FOR,Lekki,4,baths,Toilets,"280,000,000",SALE
2520,SEMI DETACHED,Ojodu,4,4,5,"90,000,000",SALE
2521,SEMI DETACHED,Ajah,5,5,5,"55,000,000",SALE
2522,HOUSE FOR,StrShomolu,beds,baths,Toilets,"34,000,000",SALE
2523,DETACHED DUPLEX,Ajah,4,5,5,"70,000,000",SALE
2524,BLOCKS OF,Agege,3,2,3,"25,000,000",SALE
2525,SEMI DETACHED,gateLekki,4,4,5,"50,000,000",SALE
2526,DETACHED DUPLEX,Ojodu,5,5,6,"85,000,000",SALE
2527,SEMI DETACHED,GateLekki,4,4,5,"70,000,000",SALE
2528,HOUSE FOR,Shomolu,beds,baths,Toilets,"38,000,000",SALE
2529,HOUSE FOR,Shomolu,beds,baths,Toilets,"35,000,000",SALE
2530,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
2531,BLOCKS OF,estateIju,3,3,3,"35,000,000",SALE
2532,BLOCKS OF,Ajah,2,2,3,"27,000,000",SALE
2533,DETACHED DUPLEX,Ojodu,5,6,6,"100,000,000",SALE
2534,HOUSE FOR,Lekki,5,5,6,"110,000,000",SALE
2535,BLOCKS OF,Ikoyi,3,3,4,"900,000,000",SALE
2536,SEMI DETACHED,ChevronLekki,4,5,5,"55,000,000",SALE
2537,BLOCKS OF,Yaba,3,3,4,"35,000,000",SALE
2538,SEMI DETACHED,Ikoyi,5,5,5,"350,000,000",SALE
2539,DETACHED DUPLEX,Lekki,5,5,6,"250,000,000",SALE
2540,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
2541,HOUSE FOR,Ojodu,0,0,0,"30,000,000",SALE
2542,TERRACED DUPLEX,Ajah,2,2,3,"35,000,000",SALE
2543,HOUSE FOR,Surulere,3,3,3,"33,000,000",SALE
2544,SEMI DETACHED,Ajah,4,6,6,"90,000,000",SALE
2545,HOUSE FOR,Ogba,3,baths,Toilets,"55,000,000",SALE
2546,DETACHED DUPLEX,MarylandMaryland,5,0,0,"80,000,000",SALE
2547,BLOCKS OF,Island,5,5,6,"1,200,000",SALE
2548,SALE,ElliotIju,0,0,0,"12,000,000",SALE
2549,DETACHED DUPLEX,Apapa,5,4,4,"95,000,000",SALE
2550,FLATS HOUSE,Ikorodu,beds,baths,Toilets,"16,000,000",SALE
2551,DETACHED DUPLEX,Lekki,5,6,6,"140,000,000",SALE
2552,DETACHED DUPLEX,Ikoyi,6,6,7,"310,000,000",SALE
2553,FLATS HOUSE,Ilupeju,beds,baths,Toilets,"59,000,000",SALE
2554,BLOCKS OF,Egba,10,10,10,"33,000,000",SALE
2555,TERRACED BUNGALOW,Ikorodu,5,4,5,"7,800,000",SALE
2556,DETACHED BUNGALOW,Ajah,6,6,6,"30,000,000",SALE
2557,HOUSE FOR,Lekki,5,5,6,"130,000,000",SALE
2558,DETACHED BUNGALOW,Ikosi,9,baths,Toilets,"16,000,000",SALE
2559,HOUSE FOR,Lekki,4,4,4,"140,000,000",SALE
2560,TERRACED DUPLEX,Lekki,4,4,5,"40,000,000",SALE
2561,SEMI DETACHED,Ojodu,3,4,4,"65,000,000",SALE
2562,MINI FLAT,Lekki,1,2,2,"20,000,000",SALE
2563,SEMI DETACHED,Ajah,4,4,5,"42,000,000",SALE
2564,SEMI DETACHED,ChevronLekki,5,5,6,"105,000,000",SALE
2565,DETACHED DUPLEX,Ojodu,6,7,7,"40,000,000",SALE
2566,DETACHED DUPLEX,Ojodu,3,3,4,"35,000,000",SALE
2567,DETACHED BUNGALOW,Ajah,3,baths,Toilets,"27,000,000",SALE
2568,SEMI DETACHED,Ajah,4,baths,Toilets,"38,000,000",SALE
2569,BLOCKS OF,Maryland,3,0,0,"750,000,000",SALE
2570,SEMI DETACHED,Ikorodu,3,2,Toilets,"8,000,000",SALE
2571,FLATS HOUSE,Ikorodu,beds,baths,Toilets,"20,000,000",SALE
2572,DETACHED DUPLEX,Ikorodu,4,5,5,"16,000,000",SALE
2573,SEMI DETACHED,Ogba,4,5,5,"110,000,000",SALE
2574,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
2575,HOUSE FOR,Island,beds,baths,Toilets,"500,000,000",SALE
2576,BLOCKS OF,Ikorodu,3,3,4,"38,000,000",SALE
2577,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
2578,DETACHED BUNGALOW,Egba,4,4,5,"17,000,000",SALE
2579,SEMI DETACHED,Ajah,4,4,5,"42,000,000",SALE
2580,SEMI DETACHED,Ajah,4,6,6,"40,000,000",SALE
2581,DETACHED DUPLEX,Ajah,5,5,6,"60,000,000",SALE
2582,HOUSE FOR,Yaba,0,0,0,"35,000,000",SALE
2583,HOUSE FOR,Gbagada,4,4,5,"60,000,000",SALE
2584,SELF CONTAIN,Ikoyi,4,4,5,"205,000,000",SALE
2585,DETACHED DUPLEX,Lekki,5,5,6,"58,000,000",SALE
2586,BLOCKS OF,Lekki,2,2,3,"32,000,000",SALE
2587,DETACHED DUPLEX,Lekki,5,5,6,"250,000,000",SALE
2588,BLOCKS OF,Ajah,10,10,10,"160,000,000",SALE
2589,BLOCKS OF,Ikoyi,3,3,4,"125,000,000",SALE
2590,TERRACED DUPLEX,Lekki,4,4,5,"49,000,000",SALE
2591,TERRACED DUPLEX,Lekki,4,4,5,"65,000,000",SALE
2592,TERRACED DUPLEX,Lekki,3,4,4,"95,000,000",SALE
2593,BLOCKS OF,Lekki,2,2,2,"36,000,000",SALE
2594,DETACHED DUPLEX,Lekki,5,5,6,"80,000,000",SALE
2595,SEMI DETACHED,Ketu,4,4,5,"75,000,000",SALE
2596,TERRACED DUPLEX,Ikeja,4,4,5,"150,000,000",SALE
2597,TERRACED DUPLEX,Lekki,3,3,4,"45,000,000",SALE
2598,DETACHED DUPLEX,Lekki,5,5,6,"200,000,000",SALE
2599,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
2600,HOUSE FOR,Ojodu,0,0,0,"40,000,000",SALE
2601,TERRACED DUPLEX,Ikoyi,4,4,4,"350,000,000",SALE
2602,HOUSE FOR,Lekki,5,6,6,"92,000,000",SALE
2603,SEMI DETACHED,GateLekki,4,4,5,"52,000,000",SALE
2604,SEMI DETACHED,Island,5,5,6,"8,000,000",SALE
2605,SEMI DETACHED,environsOjodu,4,4,5,"45,000,000",SALE
2606,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
2607,FLATS HOUSE,Surulere,beds,baths,Toilets,"40,000,000",SALE
2608,DETACHED DUPLEX,Ojodu,5,5,6,"100,000,000",SALE
2609,BLOCKS OF,Yaba,2,2,3,"27,000,000",SALE
2610,DETACHED DUPLEX,Lekki,5,5,6,"350,000,000",SALE
2611,TERRACED DUPLEX,Ikoyi,3,5,5,"250,000,000",SALE
2612,DETACHED DUPLEX,Ojodu,5,5,5,"100,000,000",SALE
2613,DETACHED DUPLEX,Ojodu,5,5,6,"125,000,000",SALE
2614,DETACHED DUPLEX,Ajah,5,5,6,"70,000,000",SALE
2615,DETACHED DUPLEX,Lekki,5,5,6,"130,000,000",SALE
2616,TERRACED DUPLEX,Ajah,3,3,4,"25,000,000",SALE
2617,SEMI DETACHED,gateLekki,4,4,5,"45,000,000",SALE
2618,TERRACED DUPLEX,Surulere,4,5,5,"67,000,000",SALE
2619,DETACHED DUPLEX,Ojodu,5,0,0,"150,000,000",SALE
2620,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
2621,HOUSE FOR,Ikoyi,beds,baths,Toilets,"1,200,000,000",SALE
2622,HOUSE FOR,Lekki,5,5,6,"250,000,000",SALE
2623,SEMI DETACHED,Ajah,4,4,5,"25,000,000",SALE
2624,FLATS HOUSE,Agege,0,3,0,"25,000,000",SALE
2625,DETACHED DUPLEX,Lekki,4,4,5,"75,000,000",SALE
2626,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
2627,TERRACED DUPLEX,Lekki,4,4,5,"49,000,000",SALE
2628,FOR RENT,2,beds,baths,3,"6,500,000",RENT
2629,DETACHED DUPLEX,Isolo,5,5,6,"180,000,000",SALE
2630,BLOCKS OF,Isolo,10,10,10,"200,000,000",SALE
2631,DETACHED DUPLEX,Lekki,5,5,6,"320,000,000",SALE
2632,TERRACED DUPLEX,Surulere,3,3,4,"50,000,000",SALE
2633,DETACHED DUPLEX,Ikorodu,5,5,7,"14,500,000",SALE
2634,DETACHED DUPLEX,Lekki,5,5,6,"105,000,000",SALE
2635,HOUSE FOR,Ojodu,3,3,4,"30,000,000",SALE
2636,SEMI DETACHED,Lekki,4,6,6,"75,000,000",SALE
2637,BLOCKS OF,Ajah,3,3,4,"25,000,000",SALE
2638,SEMI DETACHED,Lekki,4,4,5,"80,000,000",SALE
2639,SEMI DETACHED,Lekki,4,6,6,"45,000,000",SALE
2640,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
2641,DETACHED DUPLEX,Ojodu,5,0,0,"65,000,000",SALE
2642,TERRACED DUPLEX,Lekki,2,2,3,"35,000,000",SALE
2643,DETACHED BUNGALOW,Ikorodu,4,4,4,"12,500,000",SALE
2644,SEMI DETACHED,Ikeja,4,4,5,"55,000,000",SALE
2645,HOUSE FOR,Agege,8,2,2,"25,000,000",SALE
2646,MASSIONETTE HOUSE,Ikoyi,4,4,4,"370,000,000",SALE
2647,BLOCKS OF,Egba,10,10,10,"20,000,000",SALE
2648,SEMI DETACHED,Ajah,3,4,3,"15,000,000",SALE
2649,HOUSE FOR,Lekki,3,3,4,"35,000,000",SALE
2650,MINI FLAT,Lekki,1,1,2,"50,000,000",SALE
2651,BLOCKS OF,Ajah,2,2,3,"120,000,000",SALE
2652,DETACHED DUPLEX,Ikoyi,5,5,6,"500,000,000",SALE
2653,HOUSE FOR,Lekki,4,4,5,"42,000,000",SALE
2654,DETACHED DUPLEX,Lekki,5,5,6,"220,000,000",SALE
2655,BLOCKS OF,Ojo,3,2,2,"25,000,000",SALE
2656,DETACHED DUPLEX,Lekki,5,5,6,"350,000,000",SALE
2657,TERRACED DUPLEX,Ikeja,4,4,5,"80,000,000",SALE
2658,TERRACED DUPLEX,gateLekki,4,5,5,"58,000,000",SALE
2659,DETACHED DUPLEX,Ikoyi,5,5,6,"600,000,000",SALE
2660,SEMI DETACHED,Ikorodu,5,5,5,"40,000,000",SALE
2661,HOUSE FOR,Lekki,beds,5,6,"60,000,000",SALE
2662,DETACHED DUPLEX,Ikoyi,5,5,5,"200,000,000",SALE
2663,TERRACED DUPLEX,IkotaLekki,4,4,5,"35,000,000",SALE
2664,SEMI DETACHED,roadLekki,4,4,5,"45,000,000",SALE
2665,BLOCKS OF,Ikoyi,3,3,4,"1,650,000",SALE
2666,HOUSE FOR,Lekki,6,6,7,"50,000,000",SALE
2667,DETACHED DUPLEX,Ikeja,5,5,6,"250,000,000",SALE
2668,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
2669,SEMI DETACHED,Ikoyi,4,baths,Toilets,"100,000,000",SALE
2670,DETACHED DUPLEX,Lekki,5,7,7,"85,000,000",SALE
2671,SEMI DETACHED,idadoLekki,4,5,5,"60,000,000",SALE
2672,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
2673,DETACHED DUPLEX,Lekki,5,5,6,"70,000,000",SALE
2674,DETACHED DUPLEX,Ogba,5,6,6,"65,000,000",SALE
2675,HOUSE FOR,Lekki,4,4,5,"58,000,000",SALE
2676,DETACHED DUPLEX,Egba,4,baths,Toilets,"23,000,000",SALE
2677,SALE,Gbagada,0,0,0,"130,000,000",SALE
2678,BLOCKS OF,Ikorodu,6,7,7,"15,000,000",SALE
2679,DETACHED DUPLEX,Lekki,5,6,6,"65,000,000",SALE
2680,SEMI DETACHED,Lekki,5,6,6,"100,000,000",SALE
2681,DETACHED DUPLEX,Agege,3,4,4,"30,000,000",SALE
2682,DETACHED DUPLEX,Ajah,4,4,5,"50,000,000",SALE
2683,HOUSE FOR,Lekki,4,5,5,"56,000,000",SALE
2684,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
2685,DETACHED BUNGALOW,Ikorodu,4,6,6,"9,500,000",SALE
2686,DETACHED DUPLEX,Lekki,5,6,6,"105,000,000",SALE
2687,SEMI DETACHED,Lekki,4,4,5,"120,000,000",SALE
2688,DETACHED DUPLEX,Lekki,5,5,6,"230,000,000",SALE
2689,TERRACED DUPLEX,Surulere,4,4,4,"75,000,000",SALE
