,house-types,location,bedrooms,bathrooms,toilets,price,rent / sale
2006,TERRACED DUPLEX,Island,4,5,6,"4,300,000",RENT
2007,MINI FLAT,Shomolu,1,1,1,"450,000",RENT
2008,TERRACED DUPLEX,Lekki,4,4,5,"4,500,000",RENT
2009,FLAT ,Ajah,3,3,4,"1,000,000",RENT
2010,SHARED APARTMENT,Ogudu,3,2,4,"2,500,000",RENT
2011,MINI FLAT,Ikorodu,1,1,1,"130,000",RENT
2012,FLAT ,Ogudu,2,3,3,"900,000",RENT
2013,FLAT ,Ogudu,3,3,3,"600,000",RENT
2014,FLAT ,Lekki,beds,baths,Toilets,"900,000",RENT
2015,FLAT ,Ajah,2,2,3,"900,000",RENT
2016,MINI FLAT,Yaba,1,1,1,"700,000",RENT
2017,MINI FLAT,Ikeja,1,1,1,"300,000",RENT
2018,BLOCKS OF,Ikeja,2,2,1,"500,000",RENT
2019,BLOCKS OF,Ikeja,2,2,3,"1,500,000",RENT
2020,TERRACED DUPLEX,Ojodu,2,2,3,"1,300,000",RENT
2021,HOUSE FOR,Lekki,beds,baths,Toilets,"7,000,000",RENT
2022,FLAT ,Lekki,3,3,3,"3,500,000",RENT
2023,COMMERCIAL PROPERTY,Oshodi,beds,baths,Toilets,"22,400,000",RENT
2024,PROPERTY FOR,Ikeja,beds,2,4,"15,000,000",RENT
2025,MINI FLAT,Ikorodu,1,1,1,"43,000,000",SALE
2026,FLAT ,Ikoyi,3,3,4,"8,000,000",RENT
2027,PROPERTY FOR,Yaba,beds,baths,Toilets,"900,000",RENT
2028,TERRACED DUPLEX,Island,4,4,5,"6,000,000",RENT
2029,PROPERTY FOR,Ikeja,beds,baths,3,"18,500,000",RENT
2030,FLAT ,Ajah,3,3,4,"1,500,000",RENT
2031,FLAT ,ilupejuYaba,3,3,4,"2,500,000",RENT
2032,FLAT ,Ikoyi,4,5,5,"11,000,000",RENT
2033,COMMERCIAL PROPERTY,Alimosho,beds,baths,Toilets,"2,500,000",RENT
2034,FLAT ,Island,3,3,4,"4,000,000",RENT
2035,FLAT ,Ikeja,3,baths,Toilets,"1,600,000",RENT
2036,MINI FLAT,Ajah,1,1,1,"300,000",RENT
2037,FLAT ,Ikosi,3,4,4,"3,500,000",RENT
2038,FLAT ,Island,2,3,3,"3,000,000",RENT
2039,BLOCKS OF,Ogba,3,3,3,"1,100,000",RENT
2040,COMMERCIAL PROPERTY,Badagry,0,0,0,"1,200,000",RENT
2041,FLAT ,Yaba,3,baths,Toilets,"1,400,000",RENT
2042,PROPERTY FOR,areaIsolo,beds,baths,4,"33,800,000",RENT
2043,FLAT ,Ogba,2,2,3,"900,000",RENT
2044,FLAT ,Lekki,3,3,3,"3,000,000",RENT
2045,FLAT ,Island,3,3,4,"3,500,000",RENT
2046,SEMI DETACHED,Sangotedo,4,3,3,"38,800,000",SALE
2047,SEMI DETACHED,Ikeja,4,4,5,"3,000,000",RENT
2048,TERRACED DUPLEX,Island,4,baths,Toilets,"6,000,000",RENT
2049,FLAT ,EstateOkota,0,0,0,"500,000",RENT
2050,SEMI DETACHED,Surulere,6,5,6,"4,000,000",RENT
2051,FLAT ,Okota,beds,baths,Toilets,"700,000",RENT
2052,MASSIONETTE HOUSE,Yaba,4,5,5,"3,000,000",RENT
2053,TERRACED DUPLEX,Ikeja,4,4,5,"4,000,000",RENT
2054,FLAT ,Yaba,3,3,4,"1,700,000",RENT
2055,PROPERTY FOR,Okota,0,0,0,"500,000",RENT
2056,DETACHED DUPLEX,Lekki,5,5,5,"4,500,000",RENT
2057,BLOCKS OF,Ikosi,3,3,3,"1,300,000",RENT
2058,COMMERCIAL PROPERTY,Ikeja,beds,baths,Toilets,"1,500,000",RENT
2059,FLAT ,RoadAjah,3,3,4,"850,000",RENT
2060,FLAT ,Alimosho,2,2,2,"400,000",RENT
2061,TERRACED DUPLEX,Lekki,4,5,6,"3,000,000",RENT
2062,FLAT ,Ogudu,2,2,2,"1,000,000",RENT
2063,MINI FLAT,...Ogba,1,1,2,"500,000",RENT
2064,FLAT ,Okota,2,3,3,"750,000",RENT
2065,MINI FLAT,Ikeja,1,1,1,"450,000",RENT
2066,FLAT ,Yaba,2,2,3,"900,000",RENT
2067,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
2068,FLAT ,Okota,2,2,3,"800,000",RENT
2069,FLAT ,IlupejuIlupeju,3,3,3,"1,200,000",RENT
2070,FLAT ,Ilupeju,3,2,2,"1,700,000",RENT
2071,PROPERTY FOR,Isolo,beds,baths,Toilets,"56,000,000",RENT
2072,OFFICE SPACE,Ikoyi,3,3,4,"9,000,000",RENT
2073,MINI FLAT,Yaba,1,1,1,"1,400,000",RENT
2074,FLAT ,Ikeja,4,4,5,"2,500,000",RENT
2075,TERRACED DUPLEX,Ilupeju,4,4,5,"3,600,000",RENT
2076,OFFICE SPACE,Ikeja,6,1,2,"1,400,000",RENT
2077,PROPERTY FOR,Apapa,beds,baths,Toilets,"57,000,000",RENT
2078,FLAT ,Shomolu,3,2,2,"1,400,000",RENT
2079,FLAT ,Lekki,0,0,0,"1,500,000",RENT
2080,FLAT ,Maryland,beds,baths,Toilets,"1,700,000",RENT
2081,MINI FLAT,Yaba,1,1,1,"1,800,000",RENT
2082,MINI FLAT,Ikeja,1,1,1,"900,000",RENT
2083,FLAT ,Yaba,2,2,2,"800,000",RENT
2084,FLAT ,Shomolu,2,2,3,"1,000,000",RENT
2085,FLAT ,Lekki,beds,baths,Toilets,"900,000",RENT
2086,DETACHED DUPLEX,Lekki,4,4,0,"3,000,000",RENT
2087,FLAT ,Lekki,3,4,4,"2,000,000",RENT
2088,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
2089,FLAT ,Island,3,3,4,"15,000,000",RENT
2090,HOUSE FOR,Ikoyi,4,5,5,"10,000,000",RENT
2091,MINI FLAT,Ikeja,1,1,1,"600,000",RENT
2092,FLAT ,Shomolu,2,2,2,"700,000",RENT
2093,FLAT ,Ajah,2,2,3,"950,000",RENT
2094,FLAT ,Lekki,3,4,4,"3,500,000",RENT
2095,TERRACED DUPLEX,Lekki,4,4,5,"2,500,000",RENT
2096,MINI FLAT,Agege,1,1,1,"200,000",RENT
2097,SEMI DETACHED,Maryland,3,3,4,"46,000,000",RENT
2098,FLAT ,Yaba,0,0,1,"550,000",RENT
2099,MINI FLAT,Lekki,1,1,1,"1,200,000",RENT
2100,FLAT ,Ikeja,3,3,4,"3,500,000",RENT
2101,DETACHED DUPLEX,Alimosho,2,2,2,"1,000,000",RENT
2102,MINI FLAT,Yaba,1,1,1,"400,000",RENT
2103,TERRACED DUPLEX,Lekki,3,3,3,"1,700,000",RENT
2104,PENTHOUSE FLAT,Lekki,4,4,5,"3,700,000",RENT
2105,TERRACED DUPLEX,Gbagada,4,4,5,"4,000,000",RENT
2106,FLAT ,Ajah,2,3,3,"800,000",RENT
2107,MASSIONETTE HOUSE,Ikoyi,3,3,4,"7,000,000",RENT
2108,FLAT ,Okota,3,4,4,"650,000",RENT
2109,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
2110,MINI FLAT,Ojodu,1,1,1,"1,000,000",RENT
2111,MINI FLAT,Ojodu,1,1,1,"500,000",RENT
2112,FLAT ,Okota,2,1,1,"500,000",RENT
2113,TERRACED DUPLEX,Lekki,4,4,5,"3,000,000",RENT
2114,MINI FLAT,Lekki,1,1,1,"750,000",RENT
2115,BLOCKS OF,Ikeja,2,2,3,"2,000,000",RENT
2116,FLAT ,Ikeja,4,4,6,"4,000,000",RENT
2117,MINI FLAT,Ikeja,1,1,1,"500,000",RENT
2118,FLAT ,Odofin,2,3,3,"1,100,000",RENT
2119,DETACHED DUPLEX,Lekki,5,5,6,"3,500,000",RENT
2120,MINI FLAT,Yaba,1,1,2,"650,000",RENT
2121,FLAT ,Ikeja,3,3,4,"3,000,000",RENT
2122,MINI FLAT,Shomolu,1,1,1,"350,000",RENT
2123,DETACHED DUPLEX,Ajah,4,4,5,"55,000,000",RENT
2124,MINI FLAT,Shomolu,1,1,1,"450,000",RENT
2125,BLOCKS OF,Ikosi,2,2,3,"1,000,000",RENT
2126,FLAT ,Lekki,beds,baths,Toilets,"350,000",RENT
2127,BLOCKS OF,Gbagada,3,3,4,"2,500,000",RENT
2128,PROPERTY FOR,Ikeja,beds,baths,Toilets,"400,000",RENT
2129,SEMI DETACHED,Ogudu,4,4,5,"4,500,000",RENT
2130,DETACHED DUPLEX,Ikoyi,5,5,5,"200,000,000",SALE
2131,MINI FLAT,Yaba,1,1,1,"300,000",RENT
2132,DETACHED DUPLEX,Lekki,4,5,5,"3,500,000",RENT
2133,FLAT ,Ikoyi,4,4,5,"9,000,000",RENT
2134,FLAT ,Alimosho,3,3,4,"650,000",RENT
2135,FLAT ,Gbagada,2,2,3,"900,000",RENT
2136,FLAT ,Shomolu,3,2,3,"1,400,000",RENT
2137,FLAT ,Ikeja,3,3,4,"3,500,000",RENT
2138,COMMERCIAL PROPERTY,Ikeja,beds,1,2,"3,000,009",RENT
2139,MINI FLAT,Shomolu,1,1,1,"400,000",RENT
2140,TERRACED DUPLEX,Ajah,3,4,4,"1,200,000",RENT
2141,MINI FLAT,OnikeYaba,1,1,1,"500,000",RENT
2142,HOUSE FOR,Island,4,5,5,"4,000,000",RENT
2143,RENT,Lekki,beds,baths,Toilets,"400,000",RENT
2144,DETACHED DUPLEX,Island,4,5,5,"4,700,000",RENT
2145,BLOCKS OF,Ikorodu,2,2,1,"280,000",RENT
2146,MASSIONETTE HOUSE,Ikeja,5,6,6,"13,000,000",RENT
2147,DETACHED DUPLEX,Ajah,5,5,6,"2,500,000",RENT
2148,MINI FLAT,Shomolu,1,1,1,"500,000",RENT
2149,OFFICE SPACE,IkejaMaryland,7,6,7,"10,000,000",RENT
2150,FLAT ,Shomolu,2,2,2,"800,000",RENT
2151,MINI FLAT,Ikorodu,1,1,1,"43,000,000",SALE
2152,MINI FLAT,Ojodu,1,1,2,"500,000",RENT
2153,BLOCKS OF,Ikeja,2,2,3,"1,300,000",RENT
2154,FLAT ,Ikeja,2,3,3,"1,300,000",RENT
2155,FLAT ,Maryland,3,3,4,"1,500,000",RENT
2156,MINI FLAT,Gbagada,1,1,1,"600,000",RENT
2157,MINI FLAT,Ojodu,1,1,2,"600,000",RENT
2158,FLAT ,Island,3,3,4,"10,000,000",RENT
2159,TERRACED DUPLEX,Ikoyi,4,5,5,"10,000,000",RENT
2160,PROPERTY FOR,Ikeja,beds,baths,Toilets,"18,200,000",RENT
2161,PROPERTY FOR,Odofin,beds,baths,Toilets,"8,000,000",RENT
2162,PROPERTY FOR,Surulere,beds,baths,Toilets,"45,000,000",RENT
2163,SEMI DETACHED,Lekki,4,6,7,"4,000,000",RENT
2164,FLAT ,Yaba,2,2,2,"1,200,000",RENT
2165,MINI FLAT,areaYaba,1,1,1,"500,000",RENT
2166,FLAT ,Maryland,2,2,3,"39,500,000",RENT
2167,PROPERTY FOR,Gbagada,0,0,0,"65,000,000",RENT
2168,FLAT ,Okota,3,3,4,"850,000",RENT
2169,FLAT ,Island,4,4,5,"10,000,000",RENT
2170,TERRACED DUPLEX,Gbagada,5,baths,Toilets,"3,000,000",RENT
2171,FLAT ,Ikoyi,3,3,4,"8,000,000",RENT
2172,DETACHED DUPLEX,Ikoyi,5,5,5,"200,000,000",SALE
2173,FLAT ,Okota,3,4,4,"1,000,000",RENT
2174,COMMERCIAL PROPERTY,Ikeja,beds,baths,8,"9,000,000",RENT
2175,FLAT ,Island,3,3,4,"12,000,000",RENT
2176,PROPERTY FOR,Ojota,beds,baths,Toilets,"45,600,000",RENT
2177,HOUSE FOR,Lekki,3,6,6,"2,700,000",RENT
2178,FLAT ,Odofin,3,4,4,"1,000,000",RENT
2179,TERRACED DUPLEX,Ikeja,4,5,5,"7,000,000",RENT
2180,FLAT ,Lekki,3,3,4,"5,000,000",RENT
2181,COMMERCIAL PROPERTY,Ojota,beds,2,4,"16,800,000",RENT
2182,PROPERTY FOR,Oshodi,beds,baths,Toilets,"70,500,000",RENT
2183,COMMERCIAL PROPERTY,Ikeja,beds,baths,Toilets,"1,300,000",RENT
2184,FLAT ,Lekki,3,3,3,"3,500,000",RENT
2185,DETACHED DUPLEX,Ikoyi,4,4,4,"12,500,000",RENT
2186,MINI FLAT,ijeshaYaba,1,1,2,"550,000",RENT
2187,DETACHED DUPLEX,Ikeja,5,5,4,"5,000,000",RENT
2188,PROPERTY FOR,Ojota,beds,baths,Toilets,"45,000,000",RENT
2189,FLAT ,EstateOkota,2,3,3,"1,000,000",RENT
2190,PROPERTY FOR,Ikeja,beds,baths,8,"12,000,000",RENT
2191,LAND FOR,Ogba,beds,baths,Toilets,"7,000,000",RENT
2192,FLAT ,Island,3,3,4,"11,500,000",RENT
2193,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
2194,SEMI DETACHED,Ogudu,4,3,4,"3,500,000",RENT
2195,FLAT ,Ikeja,3,3,4,"8,000,000",RENT
2196,PROPERTY FOR,Ipaja,beds,2,4,"9,000,000",RENT
2197,DETACHED DUPLEX,Lekki,4,4,5,"5,000,000",RENT
2198,MINI FLAT,Shomolu,1,1,1,"500,000",RENT
2199,MINI FLAT,Shomolu,1,1,1,"450,000",RENT
2200,MINI FLAT,Shomolu,1,1,1,"300,000",RENT
2201,MINI FLAT,Agege,1,1,1,"400,000",RENT
2202,FLAT ,Odofin,2,3,3,"1,500,000",RENT
2203,FLAT ,Island,3,4,5,"3,500,000",RENT
2204,FLAT ,Lekki,4,4,5,"3,000,000",RENT
2205,DETACHED DUPLEX,Gbagada,5,5,6,"3,500,000",RENT
2206,FLAT ,Yaba,3,3,4,"35,000,000",RENT
2207,SHARED APARTMENT,Ikeja,3,4,4,"1,500,000",RENT
2208,BLOCKS OF,Ikosi,3,3,4,"2,000,000",RENT
2209,MINI FLAT,Island,1,1,2,"1,400,000",RENT
2210,PROPERTY FOR,Surulere,beds,baths,Toilets,"15,360,000",RENT
2211,COMMERCIAL PROPERTY,Ikosi,2,3,3,"900,000",RENT
2212,MINI FLAT,Island,1,1,1,"1,500,000",RENT
2213,MINI FLAT,Ajah,1,1,1,"250,000",RENT
2214,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
2215,APARTMENT FOR,Ikeja,0,0,0,"3,500,000",RENT
2216,MINI FLAT,Ajah,1,1,2,"750,000",RENT
2217,FLAT ,Shomolu,2,2,2,"700,000",RENT
2218,FLAT ,Ajah,3,3,3,"700,000",RENT
2219,SEMI DETACHED,Odofin,4,5,5,"1,000,000",RENT
2220,BLOCKS OF,Lekki,2,3,3,"2,500,000",RENT
2221,FLAT ,Island,3,3,4,"5,000,000",RENT
2222,FLAT ,Okota,3,4,4,"1,500,000",RENT
2223,BLOCKS OF,Ikosi,2,2,3,"1,200,000",RENT
2224,FLAT ,Ikeja,3,3,4,"1,500,000",RENT
2225,MINI FLAT,Lekki,1,1,1,"600,000",RENT
2226,DETACHED DUPLEX,Ojodu,4,4,4,"2,500,000",RENT
2227,FLAT ,Island,3,3,4,"2,000,000",RENT
2228,FLAT ,Ikoyi,3,3,4,"8,000,000",RENT
2229,MINI FLAT,Yaba,1,1,1,"450,000",RENT
2230,FLAT ,Ajah,4,4,5,"1,500,000",RENT
2231,HOUSE FOR,Maryland,4,5,5,"2,200,000",RENT
2232,PROPERTY FOR,Ikeja,0,0,0,"500,000",RENT
2233,HOUSE FOR,Ikoyi,4,5,5,"9,500,000",RENT
2234,DETACHED DUPLEX,Lekki,4,4,5,"4,500,000",RENT
2235,HOUSE FOR,Camp,4,4,5,"100,000",SHORTLET
2236,BLOCKS OF,Ikorodu,2,1,1,"230,000",RENT
2237,MINI FLAT,Ajah,1,1,Toilets,"250,000",RENT
2238,MINI FLAT,Ikeja,1,1,2,"500,000",RENT
2239,FLAT ,Gbagada,3,2,2,"1,200,000",RENT
2240,TERRACED DUPLEX,Ikoyi,3,4,4,"13,000,000",RENT
2241,MINI FLAT,Ikoyi,1,1,1,"1,000,000",RENT
2242,FLAT ,Lekki,3,3,4,"3,500,000",RENT
2243,HOTELGUEST HOUSE,Maryland,10,10,10,"8,000,000",RENT
2244,HOUSE FOR,Ikoyi,4,5,5,"16,000,000",RENT
2245,MINI FLAT,Lekki,1,1,1,"1,800,000",RENT
2246,MINI FLAT,Ojodu,1,1,2,"425,000",RENT
2247,FLAT ,Ajah,2,3,3,"900,000",RENT
2248,MINI FLAT,Ikeja,1,1,1,"400,000",RENT
2249,SHARED APARTMENT,Gbagada,3,3,4,"2,000,000",RENT
2250,MINI FLAT,Gbagada,1,1,1,"650,000",RENT
2251,FLAT ,Ajah,2,2,3,"1,000,000",RENT
2252,BLOCKS OF,Ikeja,2,2,3,"600,000",RENT
2253,MINI FLAT,Agege,1,1,1,"350,000",RENT
2254,FLAT ,Island,3,3,4,"4,500,000",RENT
2255,FLAT ,Island,3,3,4,"3,500,000",RENT
2256,MINI FLAT,Ikorodu,1,1,1,"43,000,000",SALE
2257,MASSIONETTE HOUSE,Island,3,4,5,"3,500,000",RENT
2258,FLAT ,Island,3,2,3,"3,500,000",RENT
2259,HOUSE FOR,Ikoyi,4,5,5,"7,000,000",RENT
2260,FLAT ,Island,4,baths,Toilets,"5,000,000",RENT
2261,BLOCKS OF,Ojodu,3,3,4,"900,000",RENT
2262,MINI FLAT,Alimosho,1,1,1,"250,000",RENT
2263,MINI FLAT,Ogba,1,1,2,"600,000",RENT
2264,FLAT ,Island,3,4,4,"75,000,000",RENT
2265,FLAT ,Island,3,3,4,"6,000,000",RENT
2266,FLAT ,Island,2,1,2,"3,000,000",RENT
2267,FLAT ,Island,beds,baths,Toilets,"1,200,000",RENT
2268,MINI FLAT,Lekki,1,1,1,"1,300,000",RENT
2269,FLAT ,Yaba,3,3,4,"2,500,000",RENT
2270,MINI FLAT,Ikeja,1,1,1,"250,000",RENT
2271,FLAT ,Ajah,2,2,3,"1,300,000",RENT
2272,FLAT ,Isolo,2,3,2,"550,000",RENT
2273,FLAT ,Ajah,2,2,3,"1,200,000",RENT
2274,MINI FLAT,Ojodu,1,1,1,"400,000",RENT
2275,FLAT ,Island,3,3,4,"2,800,000",RENT
2276,MINI FLAT,Ikorodu,1,2,2,"200,000",RENT
2277,MINI FLAT,Ikorodu,1,1,1,"43,000,000",SALE
2278,PROPERTY FOR,Oshodi,beds,baths,Toilets,"61,200,000",RENT
2279,FLAT ,Island,3,3,4,"5,000,000",RENT
2280,FLAT ,Lekki,5,5,6,"60,000,000",RENT
2281,FLATS HOUSE,Maryland,beds,baths,Toilets,"1,000,000",RENT
2282,FLATS HOUSE,Yaba,beds,baths,Toilets,"3,000,000",RENT
2283,OFFICE SPACE,Ikeja,6,baths,2,"1,400,000",RENT
2284,HOUSE FOR,Ikoyi,4,5,5,"9,000,000",RENT
2285,OFFICE SPACE,Island,5,4,4,"15,000,000",RENT
2286,FLAT ,Ikoyi,3,2,3,"8,500,000",RENT
2287,TERRACED DUPLEX,Island,4,5,6,"7,000,000",RENT
2288,TERRACED DUPLEX,Ikeja,4,4,5,"3,500,000",RENT
2289,RENT,Ikorodu,beds,baths,Toilets,"12,000,000",RENT
2290,PROPERTY FOR,Ikorodu,beds,baths,Toilets,"64,800,000",RENT
2291,MINI FLAT,Island,1,2,2,"2,500,000",RENT
2292,FLAT ,Ikeja,3,baths,Toilets,"8,000,000",RENT
2293,FLAT ,Yaba,3,3,4,"1,800,000",RENT
2294,FLAT ,Island,3,4,4,"11,000,000",RENT
2295,MINI FLAT,Ikorodu,1,2,2,"130,000",RENT
2296,FLAT ,Odofin,3,4,4,"1,700,000",RENT
2297,MINI FLAT,Ikeja,1,1,1,"600,000",RENT
2298,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
2299,DETACHED DUPLEX,Odofin,4,5,5,"3,500,000",RENT
2300,PROPERTY FOR,Oshodi,beds,baths,Toilets,"40,700,000",RENT
2301,FLAT ,Ikoyi,3,3,4,"7,500,000",RENT
2302,OFFICE SPACE,Gbagada,10,0,0,"10,000,000",RENT
2303,MINI FLAT,Island,1,1,2,"2,500,000",RENT
2304,FLAT ,Ajah,3,3,4,"1,200,000",RENT
2305,FLAT ,Yaba,2,2,2,"1,000,000",RENT
2306,PROPERTY FOR,Ikeja,beds,baths,Toilets,"6,000,000",RENT
2307,BLOCKS OF,Maryland,3,3,3,"1,000,000",RENT
2308,FLAT ,Yaba,3,3,3,"1,000,000",RENT
2309,MINI FLAT,Alimosho,1,2,2,"220,000",RENT
2310,FLAT ,Yaba,2,3,2,"1,200,000",RENT
2311,BLOCKS OF,Ikosi,3,3,4,"1,700,000",RENT
2312,FLAT ,Ajah,beds,baths,Toilets,"700,000",RENT
2313,FLAT ,Maryland,3,3,3,"1,500,000",RENT
2314,BLOCKS OF,Ogba,3,3,4,"1,000,000",RENT
2315,MINI FLAT,Yaba,1,1,1,"1,600,000",RENT
2316,BLOCKS OF,Ogba,2,2,3,"850,000",RENT
2317,MASSIONETTE HOUSE,Island,2,2,3,"2,600,000",RENT
2318,FOR RENT,Ikoyi,beds,baths,Toilets,"13,000,000",RENT
2319,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
2320,COMMERCIAL PROPERTY,Ikeja,beds,baths,Toilets,"2,500,000",RENT
2321,SEMI DETACHED,Ikosi,4,4,5,"3,000,000",RENT
2322,APARTMENT FOR,Ikeja,beds,baths,Toilets,"3,000,000",RENT
2323,FLAT ,Shomolu,2,2,3,"1,200,000",RENT
2324,TERRACED DUPLEX,Lekki,4,4,5,"3,500,000",RENT
2325,FLAT ,Island,3,4,5,"4,000,000",RENT
2326,FLAT ,Island,3,3,4,"6,000,000",RENT
2327,PROPERTY FOR,Ogba,0,0,0,"1,000,000",RENT
2328,MINI FLAT,Ikeja,1,1,1,"400,000",RENT
2329,PROPERTY FOR,Shomolu,beds,baths,1,"250,000",RENT
2330,FLAT ,Lekki,3,5,5,"2,200,000",RENT
2331,MINI FLAT,Lekki,1,1,1,"800,000",RENT
2332,FLAT ,Ikoyi,3,4,5,"9,000,000",RENT
2333,FLAT ,Yaba,2,2,2,"950,000",RENT
2334,FLAT ,Alimosho,10,10,10,"300,000",RENT
2335,BLOCKS OF,Ojodu,2,2,3,"800,000",RENT
2336,MINI FLAT,Yaba,1,1,2,"600,000",RENT
2337,MINI FLAT,Ikeja,1,1,1,"500,000",RENT
2338,FLAT ,Lekki,3,3,4,"3,000,000",RENT
2339,FLAT ,Ikoyi,3,3,4,"5,000,000",RENT
2340,DETACHED DUPLEX,Lekki,5,6,7,"320,000,000",SALE
2341,TERRACED DUPLEX,Ikoyi,4,5,5,"15,000,000",RENT
2342,FLAT ,Ikeja,3,3,3,"1,500,000",RENT
2343,MINI FLAT,Ikorodu,1,1,1,"150,000",RENT
2344,FLAT ,Ikoyi,3,4,4,"18,000,000",RENT
2345,FLAT ,Ikoyi,3,4,4,"7,000,000",RENT
2346,TERRACED DUPLEX,Ilupeju,5,5,6,"4,500,000",RENT
2347,FLAT ,Island,3,4,4,"7,000,000",RENT
2348,FLAT ,Ajah,2,2,3,"900,000",RENT
2349,SEMI DETACHED,Lekki,6,6,6,"10,000,000",RENT
2350,FLAT ,Lekki,2,1,1,"1,800,000",RENT
2351,PROPERTY FOR,Apapa,beds,baths,Toilets,"65,000,000",RENT
2352,PROPERTY FOR,Apapa,beds,baths,Toilets,"51,600,000",RENT
2353,FLAT ,Yaba,4,4,5,"1,800,000",RENT
2354,PROPERTY FOR,Ikeja,beds,baths,Toilets,"7,200,000",RENT
2355,OFFICE SPACE,Ikeja,8,8,Toilets,"10,000,000",RENT
2356,FLAT ,Ikorodu,2,1,1,"350,000",RENT
2357,DETACHED DUPLEX,Lekki,5,5,6,"4,000,000",RENT
2358,FLAT ,Ikeja,3,3,4,"1,500,000",RENT
2359,FLAT ,Yaba,3,3,4,"2,500,000",RENT
2360,FLAT ,Okota,3,3,3,"600,000",RENT
2361,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
2362,FLAT ,Ikorodu,2,2,2,"200,000",RENT
2363,MINI FLAT,Yaba,1,1,1,"300,000",RENT
2364,FLAT ,Lekki,2,2,3,"1,300,000",RENT
2365,FLAT ,Lekki,3,3,4,"4,500,000",RENT
2366,MINI FLAT,Ojodu,1,1,1,"400,000",RENT
2367,FLAT ,Odofin,2,3,3,"1,000,000",RENT
2368,MINI FLAT,Ikeja,1,1,1,"700,000",RENT
2369,SEMI DETACHED,Ikeja,4,4,5,"4,500,000",RENT
2370,SEMI DETACHED,Lekki,5,5,6,"6,000,000",RENT
2371,FLAT ,Ikosi,3,3,3,"750,000",RENT
2372,MINI FLAT,Ogba,1,1,2,"500,000",RENT
2373,FLAT ,Ogudu,3,4,4,"1,200,000",RENT
2374,OFFICE SPACE,Yaba,3,3,3,"1,500,000",RENT
2375,FLAT ,Okota,0,0,0,"450,000",RENT
2376,MINI FLAT,Ikorodu,1,1,1,"100,000",RENT
2377,MINI FLAT,Lekki,1,1,1,"1,000,000",RENT
2378,FLAT ,Ajah,2,2,3,"850,000",RENT
2379,MINI FLAT,Ikosi,1,2,2,"500,000",RENT
2380,MINI FLAT,Yaba,1,1,1,"650,000",RENT
2381,BLOCKS OF,Ojodu,2,2,3,"700,000",RENT
2382,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
2383,FLAT ,Ikoyi,2,2,3,"7,000,000",RENT
2384,FLAT ,Lekki,2,2,2,"1,400,000",RENT
2385,MINI FLAT,Ikeja,1,1,1,"400,000",RENT
2386,FLAT ,Ikeja,2,2,2,"800,000",RENT
2387,FLAT ,Ilupeju,3,baths,3,"2,500,000",RENT
2388,FLAT ,Ikeja,3,2,2,"1,200,000",RENT
2389,MINI FLAT,Ikeja,1,1,2,"550,000",RENT
2390,FLAT ,Alimosho,2,1,1,"250,000",RENT
2391,SHARED APARTMENT,Maryland,3,3,3,"3,000,000",RENT
2392,MINI FLAT,Lekki,1,2,2,"1,600,000",RENT
2393,BLOCKS OF,Ogba,2,2,2,"750,000",RENT
2394,FLAT ,Lekki,3,baths,Toilets,"4,000,000",RENT
2395,FLAT ,Ikosi,2,2,2,"500,000",RENT
2396,DETACHED DUPLEX,Lekki,4,5,5,"3,500,000",RENT
2397,FLAT ,Okota,2,3,3,"600,000",RENT
2398,SHARED APARTMENT,Ogudu,2,2,3,"1,500,000",RENT
2399,FLAT ,Yaba,2,2,3,"1,600,000",RENT
2400,COMMERCIAL PROPERTY,Island,beds,baths,Toilets,"120,000",RENT
2401,FLAT ,Surulere,3,3,4,"2,500,000",RENT
2402,MINI FLAT,Ojodu,1,1,2,"700,000",RENT
2403,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
2404,MINI FLAT,Ikorodu,1,2,2,"170,000",RENT
2405,MINI FLAT,Yaba,1,1,1,"650,000",RENT
2406,MINI FLAT,Ikeja,2,1,1,"650,000",RENT
2407,MINI FLAT,Yaba,1,1,1,"400,000",RENT
2408,BLOCKS OF,Ojodu,3,3,3,"1,700,000",RENT
2409,FLAT ,Ajah,2,2,3,"600,000",RENT
2410,FLAT ,Shomolu,3,2,3,"1,400,000",RENT
2411,MINI FLAT,Ikorodu,1,1,1,"90,000",RENT
2412,SEMI DETACHED,Lekki,4,5,5,"3,500,000",RENT
2413,PROPERTY FOR,Ikeja,beds,baths,6,"12,000,000",RENT
2414,PROPERTY FOR,Oshodi,beds,6,Toilets,"54,000,000",RENT
2415,FLAT ,Ikoyi,3,3,4,"7,500,000",RENT
2416,DETACHED DUPLEX,Island,4,5,5,"5,500,000",RENT
2417,SEMI DETACHED,Lekki,4,5,5,"3,500,000",RENT
2418,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
